PACKET INFORMATION OF SPOT_8
Report Taken on : 30/Apr/18 09:37:21
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
104       DUMMY60          B6 4C 00 08 0F 9C A6 E4 A9 3F 00 60 00 19 0E 0A 00 00 00 00 00 00 79 2C                                           2018     652519743     04/29/2018 00:07:00:984     3996      
105       DUMMY60          79 2C 00 08 0F 9D A6 E4 A9 7F 00 60 00 01 0E 09 00 00 00 00 00 00 A7 15                                           2018     652519807     04/29/2018 00:07:01:984     3997      
106       TIMEPACKET       A7 15 00 08 0F 9E A6 E4 B8 7F 00 05 00 00 00 00 00 00 00 00 00 00 7B D7                                           2018     652523647     04/29/2018 00:08:01:984     3998      
107       DUMMY60          7B D7 00 08 0F 9F A6 E4 C7 3F 00 60 00 02 0E 09 00 00 00 00 00 00 73 28                                           2018     652527423     04/29/2018 00:09:00:984     3999      
108       DUMMY60          73 28 00 08 0F A0 A6 E4 C7 3F 00 60 00 03 0E 09 00 00 00 00 00 00 79 0F                                           2018     652527423     04/29/2018 00:09:00:984     4000      
109       DUMMY60          79 0F 00 08 0F A1 A6 E4 C7 3F 00 60 00 04 0E 09 00 00 00 00 00 00 59 6E                                           2018     652527423     04/29/2018 00:09:00:984     4001      
110       DUMMY60          59 6E 00 08 0F A2 A6 E4 C7 3F 00 60 00 05 0E 09 00 00 00 00 00 00 2A FD                                           2018     652527423     04/29/2018 00:09:00:984     4002      
111       DUMMY60          2A FD 00 08 0F A3 A6 E4 C7 3F 00 60 00 06 0E 09 00 00 00 00 00 00 75 98                                           2018     652527423     04/29/2018 00:09:00:984     4003      
112       DUMMY60          75 98 00 08 0F A4 A6 E4 C7 3F 00 60 00 07 0E 09 00 00 00 00 00 00 6F 03                                           2018     652527423     04/29/2018 00:09:00:984     4004      
113       DUMMY60          6F 03 00 08 0F A5 A6 E4 C7 3F 00 60 00 08 0E 09 00 00 00 00 00 00 C6 8C                                           2018     652527423     04/29/2018 00:09:00:984     4005      
114       DUMMY60          C6 8C 00 08 0F A6 A6 E4 C7 3F 00 60 00 09 0E 09 00 00 00 00 00 00 0F D0                                           2018     652527423     04/29/2018 00:09:00:984     4006      
115       DUMMY60          0F D0 00 08 0F A7 A6 E4 C7 3F 00 60 00 0A 0E 09 00 00 00 00 00 00 53 B4                                           2018     652527423     04/29/2018 00:09:00:984     4007      
116       DUMMY60          53 B4 00 08 0F A8 A6 E4 C7 3F 00 60 00 0B 0E 09 00 00 00 00 00 00 AD A1                                           2018     652527423     04/29/2018 00:09:00:984     4008      
117       DUMMY60          AD A1 00 08 0F A9 A6 E4 C7 3F 00 60 00 0C 0E 09 00 00 00 00 00 00 AA 1E                                           2018     652527423     04/29/2018 00:09:00:984     4009      
118       DUMMY60          AA 1E 00 08 0F AA A6 E4 C7 3F 00 60 00 0D 0E 09 00 00 00 00 00 00 12 5E                                           2018     652527423     04/29/2018 00:09:00:984     4010      
119       DUMMY60          12 5E 00 08 0F AB A6 E4 C7 3F 00 60 00 0E 0E 09 00 00 00 00 00 00 07 53                                           2018     652527423     04/29/2018 00:09:00:984     4011      
120       DUMMY60          07 53 00 08 0F AC A6 E4 C7 3F 00 60 00 0F 0E 09 00 00 00 00 00 00 94 3A                                           2018     652527423     04/29/2018 00:09:00:984     4012      
121       DUMMY60          94 3A 00 08 0F AD A6 E4 C7 3F 00 60 00 10 0E 09 00 00 00 00 00 00 F2 84                                           2018     652527423     04/29/2018 00:09:00:984     4013      
122       DUMMY60          F2 84 00 08 0F AE A6 E4 C7 3F 00 60 00 11 0E 09 00 00 00 00 00 00 4D 1D                                           2018     652527423     04/29/2018 00:09:00:984     4014      
123       DUMMY60          4D 1D 00 08 0F AF A6 E4 C7 3F 00 60 00 12 0E 09 00 00 00 00 00 00 F0 EE                                           2018     652527423     04/29/2018 00:09:00:984     4015      
124       DUMMY60          F0 EE 00 08 0F B0 A6 E4 C7 3F 00 60 00 13 0E 09 00 00 00 00 00 00 C9 E1                                           2018     652527423     04/29/2018 00:09:00:984     4016      
125       DUMMY60          C9 E1 00 08 0F B1 A6 E4 C7 3F 00 60 00 14 0E 09 00 00 00 00 00 00 4A CE                                           2018     652527423     04/29/2018 00:09:00:984     4017      
126       DUMMY60          4A CE 00 08 0F B2 A6 E4 C7 3F 00 60 00 15 0E 09 00 00 00 00 00 00 57 7B                                           2018     652527423     04/29/2018 00:09:00:984     4018      
127       DUMMY60          57 7B 00 08 0F B3 A6 E4 C7 3F 00 60 00 16 0E 09 00 00 00 00 00 00 44 76                                           2018     652527423     04/29/2018 00:09:00:984     4019      
128       DUMMY60          44 76 00 08 0F B4 A6 E4 C7 3F 00 60 00 17 0E 09 00 00 00 00 00 00 AB EE                                           2018     652527423     04/29/2018 00:09:00:984     4020      
129       DUMMY60          AB EE 00 08 0F B5 A6 E4 C7 3F 00 60 00 18 0E 09 00 00 00 00 00 00 1E E7                                           2018     652527423     04/29/2018 00:09:00:984     4021      
130       DUMMY60          1E E7 00 08 0F B6 A6 E4 C7 3F 00 60 00 19 0E 09 00 00 00 00 00 00 79 85                                           2018     652527423     04/29/2018 00:09:00:984     4022      
131       DUMMY60          79 85 00 08 0F B7 A6 E4 C7 7F 00 60 00 01 0E 06 00 00 00 00 00 00 C0 81                                           2018     652527487     04/29/2018 00:09:01:984     4023      
132       TIMEPACKET       C0 81 00 08 0F B8 A6 E4 D6 7F 00 05 00 00 00 00 00 00 00 00 00 00 02 A1                                           2018     652531327     04/29/2018 00:10:01:984     4024      
133       DUMMY60          02 A1 00 08 0F B9 A6 E4 E5 3F 00 60 00 02 0E 08 00 00 00 00 00 00 8B B6                                           2018     652535103     04/29/2018 00:11:00:984     4025      
134       DUMMY60          8B B6 00 08 0F BA A6 E4 E5 3F 00 60 00 03 0E 08 00 00 00 00 00 00 5F 10                                           2018     652535103     04/29/2018 00:11:00:984     4026      
135       DUMMY60          5F 10 00 08 0F BB A6 E4 E5 3F 00 60 00 04 0E 08 00 00 00 00 00 00 6C B0                                           2018     652535103     04/29/2018 00:11:00:984     4027      
136       DUMMY60          6C B0 00 08 0F BC A6 E4 E5 3F 00 60 00 05 0E 08 00 00 00 00 00 00 AF E9                                           2018     652535103     04/29/2018 00:11:00:984     4028      
